자원명,관리기관구분,시도,군구,경도,위도
서상지구 2 주차장,지방자치단체,경상남도,창원시,128.6074265,35.25539997
서상초등학교,교육청,경상남도,함양군,127.6869067,35.68391808
서생초등학교(후문 주차장),교육청,울산광역시,울주군,129.3275102,35.34971113
서서학동 주민자치센터 뒤,지방자치단체,전라북도,전주시,127.1491451,35.80559967
서석교회 옆,지방자치단체,광주광역시,동구,126.9267894,35.14783287
서석동 KT 앞,지방자치단체,광주광역시,동구,126.9232003,35.14689711
서석동 KT뒤쪽 담장(삼미관 앞),지방자치단체,광주광역시,동구,126.9241763,35.14527338
서석동공영추자장,지방자치단체,광주광역시,동구,126.9240764,35.14450076
서선초등학교,교육청,경상북도,안동시,128.6392909,36.59104105
서성동 66-6 주차장,지방자치단체,경상남도,창원시,128.5715365,35.2037103
서소문삼성생명뒤,지방자치단체,서울특별시,중구,126.9742,37.56177
서송원마을공영주차장,지방자치단체,충청북도,영동군,127.8789985,36.1912806
서신,지방자치단체,경기도,화성시,126.7037351,37.16901932
서신공 에덴교회 앞,지방자치단체,전라북도,전주시,127.1090538,35.83451911
서신주차장,지방자치단체,경상남도,의령군,128.2556666,35.3208466
서신중학교,교육청,경기도,화성시,126.7005959,37.16956359
서안양변전소 옆,지방자치단체,경기도,안양시,126.9045674,37.40183273
서암마을 주차장,지방자치단체,경상남도,의령군,128.2356399,35.4817266
서야고등학교,교육청,충청남도,당진시,126.7874361,36.79091841
서야중학교,교육청,충청남도,당진시,126.7874361,36.79091841
서어지공원 임시공영주차장,지방자치단체,경상남도,김해시,128.7311388,35.3082768
서연고등학교,교육청,경기도,화성시,127.1114322,37.16086256
서연초등학교,교육청,경기도,화성시,127.1137726,37.15976339
서외과옆주차장,지방자치단체,충청북도,영동군,127.772942,36.173483
서운고등학교,교육청,인천광역시,계양구,126.7457474,37.52691454
서운공영주차장,지방자치단체,경기도,안성시,127.2585401,36.94253486
서운산업단지,지방자치단체,인천광역시,계양구,126.7513733,37.53479823
서운중학교,교육청,경기도,안성시,127.2640856,36.94487143
서울고,교육청,서울특별시,서초구,127.0049019,37.48429306
서울관광고,교육청,서울특별시,관악구,126.9437608,37.48781542
서울금융고,교육청,서울특별시,양천구,126.8256241,37.53761704
서울나래학교,교육청,서울특별시,서초구,127.0514985,37.46402498
서울남부출입국·외국인사무소,중앙행정기관,서울특별시,강서구,126.821106,37.5617439
서울동산고,교육청,서울특별시,노원구,127.0739984,37.63077798
서울미술고,교육청,서울특별시,관악구,126.9667485,37.47669631
서울삼육고등학교,교육청,경기도,구리시,127.1245233,37.5952268
서울삼육중학교,교육청,경기도,구리시,127.1245233,37.5952268
서울세관,중앙행정기관,서울특별시,강남구,127.0337788,37.51830058
서울식당앞,지방자치단체,경상북도,안동시,128.734463,36.564741
서울아이티고,교육청,서울특별시,노원구,127.0624493,37.64241844
서울예고,교육청,서울특별시,종로구,126.9678907,37.60575682
서울외고,교육청,서울특별시,도봉구,127.0515087,37.64578079
서울외곽하부공영주차장,지방자치단체,경기도,의왕시,126.9716406,37.37966859
서울우유안동동부고객센터앞,지방자치단체,경상북도,안동시,128.7365112,36.5652101
서울전자고,교육청,서울특별시,서초구,126.9883627,37.46972182
서울정문학교,교육청,서울특별시,관악구,126.9169516,37.46171259
서울지방국세청,중앙행정기관,서울특별시,종로구,126.979874,37.574115
서울청사관리소춘천지소,중앙행정기관,강원도,춘천시,127.7502331,37.88909313
서울출입국·외국인청,중앙행정기관,서울특별시,양천구,126.8695211,37.5191442
서울한방진흥센터,지방자치단체,서울특별시,동대문구,127.0376267,37.58065617
서원고등학교,교육청,경기도,용인시,127.0814728,37.3024733
서원곡공영주차장,지방자치단체,경상남도,창원시,128.5625046,35.2108873
서원공영주차장,지방자치단체,강원도,횡성군,127.8505344,37.4865909
서원구청 부설주차장,지방자치단체,충청북도,청주시,127.469429,36.6372928
서원면사무소 주차장,지방자치단체,강원도,횡성군,128.125364,37.360248
서원중학교,교육청,강원도,횡성군,127.8460046,37.48700554
서원중학교,교육청,경기도,용인시,127.0805582,37.3018915
서원초등학교,교육청,강원도,횡성군,127.8510704,37.48755011
서원초등학교,교육청,경기도,용인시,127.0785218,37.30375053
서원초등학교,교육청,충청북도,청주시,127.4420905,36.63172154
서은마을회관 앞 주차장,지방자치단체,전라북도,순창군,127.144106,35.374865
서이동마을 제3임시공영주차장,지방자치단체,경상남도,양산시,129.0298529,35.34205834
서인사마당,지방자치단체,서울특별시,종로구,126.9838,37.57358
서일여자고등학교,교육청,대전광역시,서구,127.3235457,36.29429961
서재마을주차장,지방자치단체,경상남도,하동군,127.73675,35.096821
서재제2공영주차장,지방자치단체,경기도,평택시,127.0939709,37.01027445
서재제3공영주차장,지방자치단체,경기도,평택시,127.0944525,37.00896753
서재중학교,교육청,대구광역시,달성군,128.522943,35.86181094
서전고등학교 주차장,교육청,충청북도,진천군,127.5259529,36.89948149
서전중학교,교육청,충청북도,진천군,127.5299242,36.90416004
서정고등학교,교육청,경기도,고양시,126.8493849,37.62124515
서정관광특구공영주차장,지방자치단체,경기도,평택시,127.0620378,37.06704366
서정동제1노상공영주차장,지방자치단체,경기도,평택시,127.0633659,37.06868292
서정동제2노상공영주차장,지방자치단체,경기도,평택시,127.0613629,37.06681873
서정동제3노상공영주차장,지방자치단체,경기도,평택시,127.0612046,37.06556633
서정동제4노상공영주차장,지방자치단체,경기도,평택시,127.0565659,37.0567922
서정리초등학교,교육청,경기도,평택시,127.0581637,37.05835193
서정마을 제1공영주차장,지방자치단체,경기도,고양시,126.8452471,37.61897633
서정마을 제2공영주차장,지방자치단체,경기도,고양시,126.8463465,37.6185844
서정시장공영주차장,지방자치단체,경기도,평택시,127.0554532,37.05735135
서정시장노상공영주차장,지방자치단체,경기도,평택시,127.0550032,37.05695508
서정중학교,교육청,경기도,고양시,126.8497837,37.61842845
서정초등학교,교육청,충청남도,당진시,126.7553747,36.88036049
서종중학교,교육청,경기도,양평군,127.3507988,37.61360872
서종초등학교,교육청,경기도,양평군,127.3481944,37.60910196
서창1호,지방자치단체,인천광역시,남동구,126.7446158,37.43722084
서창2호,지방자치단체,인천광역시,남동구,126.747578,37.43576551
서창3호,지방자치단체,인천광역시,남동구,126.7518515,37.43290931
서창4호,지방자치단체,인천광역시,남동구,126.7517582,37.43171895
서창5호,지방자치단체,인천광역시,남동구,126.7512982,37.43424603
서창6호,지방자치단체,인천광역시,남동구,126.7462635,37.43734644
